Year;Month;Day;Week;Temp;Depth
2016;1;10;2;30.35;4.85
2016;1;10;2;30.37;4.94
2016;1;10;2;30.37;5.06
2016;1;10;2;30.44;5.29
2016;1;10;2;30.49;5.41
2016;1;10;2;30.41;5.53
2016;1;10;2;30.44;5.61
2016;1;10;2;30.46;5.73
2016;1;10;2;30.47;5.98
2016;1;10;2;30.43;6.07
2016;1;11;3;30.41;6.18
2016;1;11;3;30.37;6.25
2016;1;11;3;30.46;6.37
2016;1;11;3;30.46;6.40
2016;1;11;3;30.43;6.52
2016;1;11;3;30.43;6.66
2016;1;11;3;30.43;6.66
2016;1;11;3;30.38;6.73
2016;1;11;3;30.34;6.85
2016;1;11;3;30.34;6.78
2016;1;11;3;30.28;6.95
2016;1;11;3;30.28;6.93
2016;1;11;3;30.26;6.70
2016;1;11;3;30.22;6.79
2016;1;11;3;30.20;6.84
2016;1;11;3;30.19;6.78
2016;1;11;3;30.17;6.64
2016;1;11;3;30.19;6.68
2016;1;11;3;30.19;6.66
2016;1;11;3;30.19;6.53
2016;1;11;3;30.19;6.39
2016;1;11;3;30.19;6.32
2016;1;11;3;30.13;6.23
2016;1;11;3;30.13;6.15
2016;1;11;3;30.13;6.00
2016;1;11;3;30.16;5.82
2016;1;11;3;30.19;5.79
2016;1;11;3;30.20;5.66
2016;1;11;3;30.22;5.49
2016;1;11;3;30.23;5.36
2016;1;11;3;30.25;5.16
2016;1;11;3;30.25;5.03
2016;1;11;3;30.25;4.90
2016;1;11;3;30.26;4.86
2016;1;11;3;30.26;4.65
2016;1;11;3;30.28;4.55
2016;1;11;3;30.28;4.41
2016;1;11;3;30.29;4.24
2016;1;11;3;30.29;4.16
2016;1;11;3;30.31;4.08
2016;1;11;3;30.31;3.96
2016;1;11;3;30.29;3.77
2016;1;11;3;30.35;3.80
2016;1;11;3;30.38;3.69
2016;1;11;3;30.37;3.61
2016;1;11;3;30.40;3.55
2016;1;11;3;30.40;3.54
2016;1;11;3;30.40;3.47
2016;1;11;3;30.40;3.50
2016;1;11;3;30.37;3.45
2016;1;11;3;30.37;3.43
2016;1;11;3;30.31;3.49
2016;1;11;3;30.31;3.45
2016;1;11;3;30.43;3.58
2016;1;11;3;30.31;3.58
2016;1;11;3;30.40;3.63
2016;1;11;3;30.40;3.69
2016;1;11;3;30.43;3.82
2016;1;11;3;30.47;3.84
2016;1;11;3;30.43;3.93
2016;1;11;3;30.40;4.00
2016;1;11;3;30.34;4.12
2016;1;11;3;30.35;4.21
2016;1;11;3;30.31;4.34
2016;1;11;3;30.55;4.58
2016;1;11;3;30.40;4.64
2016;1;11;3;30.37;4.75
2016;1;11;3;30.77;4.91
2016;1;11;3;30.37;4.97
2016;1;11;3;30.37;5.20
2016;1;11;3;30.40;5.24
2016;1;11;3;30.31;5.38
2016;1;11;3;30.31;5.50
2016;1;11;3;30.31;5.74
2016;1;11;3;30.77;5.69
2016;1;11;3;30.32;5.96
2016;1;11;3;30.74;6.01
2016;1;11;3;30.64;5.93
2016;1;11;3;30.46;6.15
2016;1;11;3;30.31;6.30
2016;1;11;3;30.31;6.31
2016;1;11;3;30.37;6.34
2016;1;11;3;30.43;6.43
2016;1;11;3;30.47;6.41
2016;1;11;3;30.49;6.42
2016;1;11;3;30.46;6.51
2016;1;11;3;30.46;6.52
2016;1;11;3;30.47;6.52
2016;1;11;3;30.49;6.48
2016;1;11;3;30.49;6.47
2016;1;11;3;30.49;6.51
2016;1;11;3;30.49;6.38
2016;1;11;3;30.49;6.31
2016;1;11;3;30.49;6.37
2016;1;11;3;30.49;6.24
2016;1;11;3;30.37;6.10
2016;1;11;3;30.13;5.96
2016;1;11;3;30.46;5.87
2016;1;11;3;30.46;5.84
2016;1;11;3;30.47;5.60
2016;1;11;3;30.46;5.50
2016;1;11;3;30.43;5.39
2016;1;11;3;30.44;5.23
2016;1;11;3;30.43;5.08
2016;1;11;3;30.43;4.96
2016;1;11;3;30.43;4.84
2016;1;11;3;30.43;4.71
2016;1;11;3;30.41;4.63
2016;1;11;3;30.43;4.48
2016;1;11;3;30.43;4.29
2016;1;11;3;30.43;4.23
2016;1;11;3;30.43;4.14
2016;1;11;3;30.41;3.90
2016;1;11;3;30.43;3.93
2016;1;11;3;30.43;3.77
2016;1;11;3;30.41;3.82
2016;1;11;3;30.40;3.73
2016;1;11;3;30.40;3.66
2016;1;11;3;30.40;3.59
2016;1;11;3;30.38;3.53
2016;1;11;3;30.38;3.54
2016;1;11;3;30.43;3.52
2016;1;11;3;30.40;3.53
2016;1;11;3;30.41;3.50
2016;1;11;3;30.40;3.48
2016;1;11;3;30.40;3.57
2016;1;11;3;30.38;3.67
2016;1;11;3;30.40;3.67
2016;1;11;3;30.41;3.66
2016;1;11;3;30.43;3.88
2016;1;11;3;30.43;3.94
2016;1;11;3;30.43;3.98
2016;1;11;3;30.40;4.08
2016;1;11;3;30.41;4.34
2016;1;11;3;30.41;4.41
2016;1;11;3;30.43;4.53
2016;1;11;3;30.40;4.61
2016;1;11;3;30.40;4.67
2016;1;11;3;30.40;4.79
2016;1;11;3;30.40;5.01
2016;1;11;3;30.37;5.20
2016;1;11;3;30.31;5.35
2016;1;11;3;30.34;5.50
2016;1;11;3;30.37;5.45
2016;1;12;3;30.37;5.84
2016;1;12;3;30.28;5.87
2016;1;12;3;30.28;5.91
2016;1;12;3;30.28;6.11
2016;1;12;3;30.32;6.15
2016;1;12;3;30.31;6.27
2016;1;12;3;30.31;6.36
2016;1;12;3;30.29;6.48
2016;1;12;3;30.29;6.54
2016;1;12;3;30.29;6.71
2016;1;12;3;30.31;6.74
2016;1;12;3;30.31;6.78
2016;1;12;3;30.31;6.81
2016;1;12;3;30.31;6.86
2016;1;12;3;30.31;6.95
2016;1;12;3;30.32;6.92
2016;1;12;3;30.31;6.95
2016;1;12;3;30.32;6.96
2016;1;12;3;30.31;6.83
2016;1;12;3;30.31;6.67
2016;1;12;3;30.29;6.62
2016;1;12;3;30.28;6.68
2016;1;12;3;30.28;6.62
2016;1;12;3;30.29;6.48
2016;1;12;3;30.31;6.50
2016;1;12;3;30.31;6.25
2016;1;12;3;30.29;6.20
2016;1;12;3;30.29;6.05
2016;1;12;3;30.29;6.02
2016;1;12;3;30.29;5.79
2016;1;12;3;30.29;5.73
2016;1;12;3;30.31;5.50
2016;1;12;3;30.31;5.27
2016;1;12;3;30.32;5.17
2016;1;12;3;30.31;5.14
2016;1;12;3;30.32;4.99
2016;1;12;3;30.32;4.89
2016;1;12;3;30.34;4.57
2016;1;12;3;30.35;4.49
2016;1;12;3;30.35;4.30
2016;1;12;3;30.37;4.26
2016;1;12;3;30.37;4.15
2016;1;12;3;30.38;4.00
2016;1;12;3;30.38;3.99
2016;1;12;3;30.38;3.85
2016;1;12;3;30.40;3.78
2016;1;12;3;30.40;3.67
2016;1;12;3;30.40;3.62
2016;1;12;3;30.40;3.54
2016;1;12;3;30.40;3.39
2016;1;12;3;30.44;3.48
2016;1;12;3;30.40;3.38
2016;1;12;3;30.40;3.35
2016;1;12;3;30.41;3.53
2016;1;12;3;30.43;3.46
2016;1;12;3;30.44;3.31
2016;1;12;3;30.43;3.40
2016;1;12;3;30.44;3.42
2016;1;12;3;30.44;3.49
2016;1;12;3;30.46;3.63
2016;1;12;3;30.44;3.73
2016;1;12;3;30.71;3.82
2016;1;12;3;30.67;3.78
2016;1;12;3;30.61;4.00
2016;1;12;3;30.63;4.05
2016;1;12;3;30.64;4.14
2016;1;12;3;30.64;4.27
2016;1;12;3;30.67;4.55
2016;1;12;3;30.74;4.57
2016;1;12;3;30.74;4.61
2016;1;12;3;30.74;4.84
2016;1;12;3;30.74;4.95
2016;1;12;3;30.74;5.11
2016;1;12;3;30.71;5.29
2016;1;12;3;30.71;5.37
2016;1;12;3;30.69;5.50
2016;1;12;3;30.67;5.65
2016;1;12;3;30.69;5.62
2016;1;12;3;30.71;5.94
2016;1;12;3;30.71;6.03
2016;1;12;3;30.72;6.05
2016;1;12;3;30.72;6.10
2016;1;12;3;30.69;6.24
2016;1;12;3;30.67;6.29
2016;1;12;3;30.67;6.36
2016;1;12;3;30.66;6.37
2016;1;12;3;30.64;6.53
2016;1;12;3;30.64;6.42
2016;1;12;3;30.64;6.49
2016;1;12;3;30.64;6.56
2016;1;12;3;30.64;6.52
2016;1;12;3;30.64;6.52
2016;1;12;3;30.66;6.57
2016;1;12;3;30.66;6.54
2016;1;12;3;30.66;6.40
2016;1;12;3;30.64;6.54
2016;1;12;3;30.64;6.38
2016;1;12;3;30.64;6.23
2016;1;12;3;30.63;6.21
2016;1;12;3;30.61;6.06
2016;1;12;3;30.61;6.03
2016;1;12;3;30.61;5.94
2016;1;12;3;30.61;5.75
2016;1;12;3;30.61;5.72
2016;1;12;3;30.61;5.53
2016;1;12;3;30.64;5.36
2016;1;12;3;30.64;5.20
2016;1;12;3;30.66;5.03
2016;1;12;3;30.64;4.95
2016;1;12;3;30.63;4.71
2016;1;12;3;30.61;4.71
2016;1;12;3;30.63;4.54
2016;1;12;3;30.61;4.37
2016;1;12;3;30.60;4.38
2016;1;12;3;30.63;4.11
2016;1;12;3;30.61;3.96
2016;1;12;3;30.63;4.04
2016;1;12;3;30.63;3.82
2016;1;12;3;30.60;3.89
2016;1;12;3;30.58;3.71
2016;1;12;3;30.61;3.69
2016;1;12;3;30.58;3.70
2016;1;12;3;30.57;3.65
2016;1;12;3;30.55;3.55
2016;1;12;3;30.54;3.51
2016;1;12;3;30.52;3.54
2016;1;12;3;30.51;3.56
2016;1;12;3;30.49;3.44
2016;1;12;3;30.49;3.50
2016;1;12;3;30.49;3.52
2016;1;12;3;30.49;3.66
2016;1;12;3;30.49;3.78
2016;1;12;3;30.49;3.76
2016;1;12;3;30.47;3.93
2016;1;12;3;30.49;3.87
2016;1;12;3;30.49;4.07
2016;1;12;3;30.47;4.08
2016;1;12;3;30.49;4.22
2016;1;12;3;30.52;4.44
2016;1;12;3;30.52;4.47
2016;1;12;3;30.52;4.68
2016;1;12;3;30.52;4.77
2016;1;12;3;30.51;4.90
2016;1;12;3;30.46;5.06
2016;1;13;3;30.47;5.25
2016;1;13;3;30.49;5.30
2016;1;13;3;30.49;5.46
2016;1;13;3;30.49;5.64
2016;1;13;3;30.49;5.68
2016;1;13;3;30.47;5.91
2016;1;13;3;30.47;6.03
2016;1;13;3;30.47;6.11
2016;1;13;3;30.46;6.29
2016;1;13;3;30.46;6.25
2016;1;13;3;30.47;6.40
2016;1;13;3;30.47;6.46
2016;1;13;3;30.46;6.66
2016;1;13;3;30.46;6.63
2016;1;13;3;30.46;6.82
2016;1;13;3;30.44;6.91
2016;1;13;3;30.44;6.78
2016;1;13;3;30.43;6.89
2016;1;13;3;30.43;6.89
2016;1;13;3;30.43;6.93
2016;1;13;3;30.41;6.83
2016;1;13;3;30.40;6.95
2016;1;13;3;30.40;6.91
2016;1;13;3;30.40;6.70
2016;1;13;3;30.38;6.58
2016;1;13;3;30.38;6.52
2016;1;13;3;30.38;6.51
2016;1;13;3;30.40;6.44
2016;1;13;3;30.40;6.33
2016;1;13;3;30.41;6.23
2016;1;13;3;30.41;6.16
2016;1;13;3;30.43;6.04
2016;1;13;3;30.43;5.85
2016;1;13;3;30.43;5.77
2016;1;13;3;30.43;5.67
2016;1;13;3;30.43;5.50
2016;1;13;3;30.44;5.37
2016;1;13;3;30.44;5.20
2016;1;13;3;30.46;5.16
2016;1;13;3;30.46;5.03
2016;1;13;3;30.46;4.69
2016;1;13;3;30.46;4.68
2016;1;13;3;30.46;4.41
2016;1;13;3;30.46;4.51
2016;1;13;3;30.46;4.26
2016;1;13;3;30.46;4.06
2016;1;13;3;30.46;4.01
2016;1;13;3;30.46;3.94
2016;1;13;3;30.46;3.91
2016;1;13;3;30.46;3.78
2016;1;13;3;30.46;3.62
2016;1;13;3;30.46;3.66
2016;1;13;3;30.47;3.50
2016;1;13;3;30.49;3.49
2016;1;13;3;30.49;3.50
2016;1;13;3;30.49;3.46
2016;1;13;3;30.52;3.50
2016;1;13;3;30.61;3.33
2016;1;13;3;30.54;3.37
2016;1;13;3;30.51;3.32
2016;1;13;3;30.54;3.45
2016;1;13;3;30.55;3.54
2016;1;13;3;30.52;3.68
2016;1;13;3;30.52;3.64
2016;1;13;3;30.52;3.80
2016;1;13;3;30.52;3.79
2016;1;13;3;30.51;3.88
2016;1;13;3;30.49;4.04
2016;1;13;3;30.46;4.08
2016;1;13;3;30.49;4.22
2016;1;13;3;30.49;4.35
2016;1;13;3;30.49;4.38
2016;1;13;3;30.47;4.68
2016;1;13;3;30.49;4.68
2016;1;13;3;30.43;4.87
2016;1;13;3;30.43;5.00
2016;1;13;3;30.43;5.14
2016;1;13;3;30.40;5.31
2016;1;13;3;30.43;5.28
2016;1;13;3;30.43;5.55
2016;1;13;3;30.38;5.64
2016;1;13;3;30.37;5.78
2016;1;13;3;30.38;5.89
2016;1;13;3;30.37;5.84
2016;1;13;3;30.37;6.11
2016;1;13;3;30.37;6.20
2016;1;13;3;30.37;6.27
2016;1;13;3;30.31;6.38
2016;1;13;3;30.46;6.38
2016;1;13;3;30.40;6.41
2016;1;13;3;30.37;6.47
2016;1;13;3;30.37;6.48
2016;1;13;3;30.38;6.55
2016;1;13;3;30.49;6.64
2016;1;13;3;30.35;6.63
2016;1;13;3;30.37;6.51
2016;1;13;3;30.34;6.50
2016;1;13;3;30.34;6.46
2016;1;13;3;30.37;6.44
2016;1;13;3;30.34;6.44
2016;1;13;3;30.34;6.42
2016;1;13;3;30.35;6.20
2016;1;13;3;30.34;6.08
2016;1;13;3;30.32;5.96
2016;1;13;3;30.40;5.99
2016;1;13;3;30.31;5.92
2016;1;13;3;30.29;5.73
2016;1;13;3;30.25;5.59
2016;1;13;3;30.34;5.48
2016;1;13;3;30.35;5.36
2016;1;13;3;30.37;5.33
2016;1;13;3;30.26;5.04
2016;1;13;3;30.37;4.98
2016;1;13;3;30.40;4.88
2016;1;13;3;30.44;4.68
2016;1;13;3;30.47;4.87
2016;1;13;3;30.46;4.39
2016;1;13;3;30.46;4.30
2016;1;13;3;30.47;4.25
2016;1;13;3;30.46;4.16
2016;1;13;3;30.46;4.14
2016;1;13;3;30.44;4.09
2016;1;13;3;30.43;3.94
2016;1;13;3;30.44;3.83
2016;1;13;3;30.44;3.71
2016;1;13;3;30.44;3.74
2016;1;13;3;30.46;3.57
2016;1;13;3;30.46;3.68
2016;1;13;3;30.46;3.59
2016;1;13;3;30.44;3.60
2016;1;13;3;30.44;3.59
2016;1;13;3;30.44;3.62
2016;1;13;3;30.43;3.59
2016;1;13;3;30.43;3.66
2016;1;13;3;30.44;3.78
2016;1;13;3;30.44;3.77
2016;1;13;3;30.44;3.78
2016;1;13;3;30.44;3.86
2016;1;13;3;30.46;3.95
2016;1;13;3;30.47;4.09
2016;1;13;3;30.46;4.11
2016;1;13;3;30.47;4.30
2016;1;13;3;30.52;4.42
2016;1;13;3;30.52;4.55
2016;1;14;3;30.52;4.58
2016;1;14;3;30.52;4.75
2016;1;14;3;30.52;4.82
2016;1;14;3;30.49;4.90
2016;1;14;3;30.52;5.13
2016;1;14;3;30.37;5.34
2016;1;14;3;30.22;5.43
2016;1;14;3;30.47;5.48
2016;1;14;3;30.47;5.55
2016;1;14;3;30.41;5.82
2016;1;14;3;30.40;5.90
2016;1;14;3;30.46;6.00
2016;1;14;3;30.44;6.05
2016;1;14;3;30.46;6.18
2016;1;14;3;30.46;6.21
2016;1;14;3;30.47;6.24
2016;1;14;3;30.28;6.49
2016;1;14;3;30.34;6.52
2016;1;14;3;30.43;6.61
2016;1;14;3;30.40;6.71
2016;1;14;3;30.43;6.65
2016;1;14;3;30.38;6.57
2016;1;14;3;30.34;6.73
2016;1;14;3;30.37;6.70
2016;1;14;3;30.41;6.73
2016;1;14;3;30.44;6.60
2016;1;14;3;30.44;6.59
2016;1;14;3;30.46;6.60
2016;1;14;3;30.40;6.53
2016;1;14;3;30.43;6.53
2016;1;14;3;30.43;6.36
2016;1;14;3;30.43;6.25
2016;1;14;3;30.37;6.22
2016;1;14;3;30.37;5.98
2016;1;14;3;30.37;6.03
2016;1;14;3;30.38;5.80
2016;1;14;3;30.40;5.78
2016;1;14;3;30.41;5.64
2016;1;14;3;30.40;5.58
2016;1;14;3;30.43;5.36
2016;1;14;3;30.43;5.20
2016;1;14;3;30.35;5.08
2016;1;14;3;30.38;4.92
2016;1;14;3;30.10;4.79
2016;1;14;3;30.34;4.75
2016;1;14;3;30.32;4.52
2016;1;14;3;30.38;4.48
2016;1;14;3;30.40;4.26
2016;1;14;3;30.43;4.27
2016;1;14;3;30.43;4.08
2016;1;14;3;30.38;4.12
2016;1;14;3;30.47;3.98
2016;1;14;3;30.86;3.80
2016;1;14;3;30.89;3.80
2016;1;14;3;30.74;3.62
2016;1;14;3;30.71;3.66
2016;1;14;3;30.81;3.71
2016;1;14;3;30.75;3.53
2016;1;14;3;31.14;3.44
2016;1;14;3;31.10;3.51
2016;1;14;3;31.13;3.50
2016;1;14;3;31.46;3.48
2016;1;14;3;31.49;3.45
2016;1;14;3;31.17;3.47
2016;1;14;3;30.99;3.46
2016;1;14;3;30.63;3.66
2016;1;14;3;30.58;3.68
2016;1;14;3;30.71;3.62
2016;1;14;3;30.61;3.67
2016;1;14;3;30.66;3.86
2016;1;14;3;30.67;4.09
2016;1;14;3;30.71;4.12
2016;1;14;3;30.74;4.15
2016;1;14;3;31.17;4.23
2016;1;14;3;31.00;4.48
2016;1;14;3;30.80;4.34
2016;1;14;3;30.80;4.73
2016;1;14;3;30.81;4.82
2016;1;14;3;30.74;4.97
2016;1;14;3;31.74;5.09
2016;1;14;3;30.77;5.12
2016;1;14;3;30.58;5.18
2016;1;14;3;30.54;5.46
2016;1;14;3;30.54;5.51
2016;1;14;3;30.52;5.78
2016;1;14;3;30.52;5.76
2016;1;14;3;30.51;5.92
2016;1;14;3;30.49;6.01
2016;1;14;3;30.49;6.08
2016;1;14;3;31.30;6.24
2016;1;14;3;31.32;6.20
2016;1;14;3;31.13;6.23
2016;1;14;3;30.49;6.31
2016;1;14;3;30.89;6.48
2016;1;14;3;31.06;6.45
2016;1;14;3;30.41;6.44
2016;1;14;3;30.49;6.46
2016;1;14;3;30.44;6.47
2016;1;14;3;30.40;6.49
2016;1;14;3;30.37;6.48
2016;1;14;3;30.31;6.42
2016;1;14;3;30.31;6.45
2016;1;14;3;30.28;6.51
2016;1;14;3;30.29;6.13
2016;1;14;3;30.28;6.33
2016;1;14;3;30.28;6.23
2016;1;14;3;30.32;6.07
2016;1;14;3;30.77;6.18
2016;1;14;3;30.72;6.00
2016;1;14;3;30.54;5.77
2016;1;14;3;30.43;5.77
2016;1;14;3;30.40;5.54
2016;1;14;3;30.52;5.69
2016;1;14;3;30.64;5.46
2016;1;14;3;30.86;5.28
2016;1;14;3;30.86;5.17
2016;1;14;3;30.95;5.00
2016;1;14;3;31.21;4.89
2016;1;14;3;31.19;4.77
2016;1;14;3;31.13;4.64
2016;1;14;3;31.03;4.59
2016;1;14;3;31.05;4.55
2016;1;14;3;31.08;4.29
2016;1;14;3;31.02;4.35
2016;1;14;3;31.00;4.37
2016;1;14;3;30.99;4.14
2016;1;14;3;30.97;4.09
2016;1;14;3;31.03;3.97
2016;1;14;3;31.05;4.00
2016;1;14;3;31.02;3.72
2016;1;14;3;31.00;3.75
2016;1;14;3;30.97;3.85
2016;1;14;3;30.97;3.66
2016;1;14;3;30.95;3.79
2016;1;14;3;30.95;3.75
2016;1;14;3;30.92;3.71
2016;1;14;3;30.94;3.75
2016;1;14;3;30.92;3.90
2016;1;14;3;30.92;3.81
2016;1;14;3;30.92;3.89
2016;1;14;3;30.92;4.01
2016;1;14;3;30.92;4.11
2016;1;14;3;30.92;4.10
2016;1;14;3;30.92;4.16
2016;1;15;3;30.86;4.34
2016;1;15;3;30.83;4.27
2016;1;15;3;30.66;4.39
2016;1;15;3;30.58;4.45
2016;1;15;3;30.55;4.70
2016;1;15;3;30.54;4.72
2016;1;15;3;30.47;4.89
2016;1;15;3;30.52;5.05
2016;1;15;3;30.49;5.08
2016;1;15;3;30.25;5.17
2016;1;15;3;30.43;5.31
2016;1;15;3;30.46;5.49
2016;1;15;3;30.43;5.47
2016;1;15;3;30.43;5.70
2016;1;15;3;30.13;5.82
2016;1;15;3;30.19;5.98
2016;1;15;3;30.10;6.16
2016;1;15;3;30.04;6.08
2016;1;15;3;30.08;6.20
2016;1;15;3;29.98;6.26
2016;1;15;3;29.92;6.26
2016;1;15;3;29.95;6.34
2016;1;15;3;29.98;6.40
2016;1;15;3;30.01;6.49
2016;1;15;3;30.10;6.56
2016;1;15;3;30.10;6.56
2016;1;15;3;30.13;6.54
2016;1;15;3;30.14;6.44
2016;1;15;3;30.19;6.48
2016;1;15;3;30.25;6.46
2016;1;15;3;30.20;6.53
2016;1;15;3;30.22;6.38
2016;1;15;3;30.25;6.52
2016;1;15;3;30.26;6.27
2016;1;15;3;30.25;6.17
2016;1;15;3;30.26;6.24
2016;1;15;3;30.25;6.02
2016;1;15;3;30.29;5.99
2016;1;15;3;30.38;5.76
2016;1;15;3;30.31;5.74
2016;1;15;3;30.34;5.78
2016;1;15;3;30.35;5.52
2016;1;15;3;30.37;5.53
2016;1;15;3;30.31;5.25
2016;1;15;3;30.31;5.28
2016;1;15;3;30.31;5.09
2016;1;15;3;30.35;5.02
2016;1;15;3;30.34;4.78
2016;1;15;3;30.47;4.72
2016;1;15;3;30.57;4.68
2016;1;15;3;30.55;4.55
2016;1;15;3;30.46;4.41
2016;1;15;3;30.46;4.42
2016;1;15;3;30.43;4.27
2016;1;15;3;30.43;4.12
2016;1;15;3;30.40;4.07
2016;1;15;3;30.40;4.00
2016;1;15;3;30.51;3.90
2016;1;15;3;30.47;3.84
2016;1;15;3;30.44;3.93
2016;1;15;3;30.41;3.78
2016;1;15;3;30.41;3.80
2016;1;15;3;30.41;3.71
2016;1;15;3;30.40;3.72
2016;1;15;3;30.40;3.65
2016;1;15;3;30.40;3.61
2016;1;15;3;30.40;3.77
2016;1;15;3;30.38;3.71
2016;1;15;3;30.37;3.71
2016;1;15;3;30.35;3.80
2016;1;15;3;30.34;3.87
2016;1;15;3;30.34;3.91
2016;1;15;3;30.34;4.02
2016;1;15;3;30.31;3.99
2016;1;15;3;30.34;4.15
2016;1;15;3;30.32;4.10
2016;1;15;3;30.37;4.35
2016;1;15;3;30.35;4.43
2016;1;15;3;30.32;4.43
2016;1;15;3;30.31;4.62
2016;1;15;3;30.31;4.71
2016;1;15;3;30.34;4.85
2016;1;15;3;30.31;4.99
2016;1;15;3;30.29;5.02
2016;1;15;3;30.28;5.13
2016;1;15;3;30.32;5.33
2016;1;15;3;30.26;5.41
2016;1;15;3;30.32;5.40
2016;1;15;3;30.26;5.57
2016;1;15;3;30.16;5.68
2016;1;15;3;30.11;5.78
2016;1;15;3;30.16;5.87
2016;1;15;3;30.14;6.05
2016;1;15;3;30.14;6.04
2016;1;15;3;30.13;6.20
2016;1;15;3;30.13;6.20
2016;1;15;3;29.98;6.19
2016;1;15;3;30.05;6.30
2016;1;15;3;30.08;6.39
2016;1;15;3;30.05;6.38
2016;1;15;3;30.04;6.32
2016;1;15;3;30.13;6.41
2016;1;15;3;30.26;6.40
2016;1;15;3;30.29;6.45
2016;1;15;3;30.32;6.29
2016;1;15;3;30.34;6.25
2016;1;15;3;30.37;6.32
2016;1;15;3;30.41;6.26
2016;1;15;3;30.46;6.31
2016;1;15;3;30.46;6.09
2016;1;15;3;30.46;6.02
2016;1;15;3;30.44;5.93
2016;1;15;3;30.51;6.06
2016;1;15;3;30.54;5.95
2016;1;15;3;30.55;5.77
2016;1;15;3;30.54;5.56
2016;1;15;3;30.55;5.57
2016;1;15;3;30.54;5.46
2016;1;15;3;30.54;5.36
2016;1;15;3;30.54;5.27
2016;1;15;3;30.54;5.13
2016;1;15;3;30.55;5.07
2016;1;15;3;30.55;4.89
2016;1;15;3;30.55;4.80
2016;1;15;3;30.55;4.74
2016;1;15;3;30.55;4.55
2016;1;15;3;30.55;4.53
2016;1;15;3;30.52;4.35
2016;1;15;3;30.52;4.45
2016;1;15;3;30.47;4.23
2016;1;15;3;30.57;4.25
2016;1;15;3;30.57;4.23
2016;1;15;3;30.57;3.95
2016;1;15;3;30.58;4.10
2016;1;15;3;30.57;4.02
2016;1;15;3;30.57;3.94
2016;1;15;3;30.58;4.03
2016;1;15;3;30.58;3.97
2016;1;15;3;30.58;3.93
2016;1;15;3;30.57;3.94
2016;1;15;3;30.57;3.92
2016;1;15;3;30.57;4.02
2016;1;15;3;30.57;3.93
2016;1;15;3;30.58;3.91
2016;1;16;3;30.57;4.07
2016;1;16;3;30.57;4.16
2016;1;16;3;30.57;4.15
2016;1;16;3;30.57;4.18
2016;1;16;3;30.57;4.39
2016;1;16;3;30.57;4.32
2016;1;16;3;30.57;4.41
2016;1;16;3;30.57;4.52
2016;1;16;3;30.57;4.58
2016;1;16;3;30.55;4.83
2016;1;16;3;30.55;4.82
2016;1;16;3;30.54;4.88
2016;1;16;3;30.51;5.09
2016;1;16;3;30.40;5.20
2016;1;16;3;30.44;5.29
2016;1;16;3;29.56;5.35
2016;1;16;3;30.41;5.37
2016;1;16;3;29.33;5.56
2016;1;16;3;29.42;5.62
2016;1;16;3;29.47;5.62
2016;1;16;3;29.26;5.69
2016;1;16;3;30.16;5.88
2016;1;16;3;30.40;5.87
2016;1;16;3;29.62;6.04
2016;1;16;3;30.31;6.10
2016;1;16;3;29.99;6.10
2016;1;16;3;29.95;6.08
2016;1;16;3;30.31;6.13
2016;1;16;3;30.38;6.22
2016;1;16;3;30.17;6.09
2016;1;16;3;30.41;6.30
2016;1;16;3;30.41;6.25
2016;1;16;3;30.41;6.33
2016;1;16;3;30.43;6.15
2016;1;16;3;30.43;6.04
2016;1;16;3;30.34;6.16
2016;1;16;3;30.43;6.21
2016;1;16;3;30.41;6.04
2016;1;16;3;30.37;6.04
2016;1;16;3;30.46;6.05
2016;1;16;3;30.46;5.93
2016;1;16;3;30.47;5.94
2016;1;16;3;30.43;5.80
2016;1;16;3;30.46;5.50
2016;1;16;3;30.16;5.47
2016;1;16;3;30.46;5.45
2016;1;16;3;30.52;5.39
2016;1;16;3;30.49;5.21
2016;1;16;3;30.57;5.17
2016;1;16;3;30.32;5.17
2016;1;16;3;30.60;5.10
2016;1;16;3;30.63;4.98
2016;1;16;3;30.61;4.79
2016;1;16;3;30.64;4.67
2016;1;16;3;30.75;4.61
2016;1;16;3;30.77;4.55
2016;1;16;3;30.72;4.48
2016;1;16;3;30.71;4.27
2016;1;16;3;30.74;4.30
2016;1;16;3;30.64;4.08
2016;1;16;3;30.71;4.15
2016;1;16;3;30.71;4.09
2016;1;16;3;30.55;3.94
2016;1;16;3;30.10;4.00
2016;1;16;3;31.13;4.00
2016;1;16;3;30.83;3.93
2016;1;16;3;30.83;3.85
2016;1;16;3;31.00;3.81
2016;1;16;3;31.17;3.86
2016;1;16;3;30.92;3.84
2016;1;16;3;30.64;3.92
2016;1;16;3;30.64;3.81
2016;1;16;3;30.74;3.86
2016;1;16;3;30.57;3.91
2016;1;16;3;30.52;3.94
2016;1;16;3;30.58;3.94
2016;1;16;3;30.44;4.21
2016;1;16;3;31.22;4.12
2016;1;16;3;30.51;4.15
2016;1;16;3;30.38;4.35
2016;1;16;3;30.92;4.40
2016;1;16;3;30.80;4.47
2016;1;16;3;30.51;4.52
2016;1;16;3;30.77;4.68
2016;1;16;3;30.89;4.77
2016;1;16;3;30.74;4.75
2016;1;16;3;30.83;4.94
2016;1;16;3;30.37;5.02
2016;1;16;3;30.46;5.12
2016;1;16;3;30.72;5.19
2016;1;16;3;30.43;5.31
2016;1;16;3;30.51;5.43
